"site","summary.statistic","n_year","flow_metric","current_value","reference_value","deltaH","notes"
"SMC02884","mean",5,"DS_Mag_50",NA,NA,-0.306,NA
"SMC02884","min",5,"DS_Mag_90",4.15,4.9035415,-0.75,"Wet, 2008"
"SMC02884","median",5,"DS_Mag_90",4.15,4.9035415,-0.75,"Wet, 2008"
"SMC02884","max",5,"DS_Mag_90",1.3834000002,1.437167,-0.05,"Dry, 2012"
"SMC02884","mean",5,"DS_Mag_90",NA,NA,-0.274,NA
"SMC02884",NA,23,"Peak_10",731.68184168,4.9234,726.76,NA
"SMC02884","min",1,"Peak_2",359.648625,2.3749165,357.27,"NA, NA"
"SMC02884","median",1,"Peak_2",NA,NA,357.27,NA
"SMC02884","max",1,"Peak_2",359.648625,2.3749165,357.27,"NA, NA"
"SMC02884","mean",1,"Peak_2",NA,NA,357.27,NA
"SMC02884",NA,23,"Peak_5",473.50593332,4.6629248,468.84,NA
"SMC02902","min",8,"DS_Tim",154,402,-248,"Moderate, 2009"
"SMC02902","median",8,"DS_Tim",NA,NA,-46.5,NA
"SMC02902","max",8,"DS_Tim",257,172,85,"Wet, 2010"
"SMC02902","mean",8,"DS_Tim",NA,NA,-73.875,NA
"SMC02902","min",9,"Peak_Dur_2",1,365,-364,"Moderate, 2006"
"SMC02902","median",9,"Peak_Dur_2",NA,NA,-358,NA
"SMC02902","max",9,"Peak_Dur_2",2,1,1,"Dry, 2013"
"SMC02902","mean",9,"Peak_Dur_2",NA,NA,-275.222222222222,NA
"SMC02902","min",9,"Peak_Fre_2",1,1,0,"Moderate, 2006"
"SMC02902","median",9,"Peak_Fre_2",1,1,0,"Moderate, 2006"
"SMC02902","max",9,"Peak_Fre_2",9,1,8,"Wet, 2005"
"SMC02902","mean",9,"Peak_Fre_2",NA,NA,2.22222222222222,NA
"SMC02902","min",9,"Peak_Tim_2",147,166,-19,"Moderate, 2003"
"SMC02902","median",9,"Peak_Tim_2",NA,NA,129,NA
"SMC02902","max",9,"Peak_Tim_2",329,0,329,"Moderate, 2008"
"SMC02902","mean",9,"Peak_Tim_2",NA,NA,126.166666666667,NA
"SMC02902","min",4,"SP_Dur",12,14,-2,"Moderate, 2003"
"SMC02902","median",4,"SP_Dur",NA,NA,-0.5,NA
"SMC02902","max",4,"SP_Dur",103,17,86,"Wet, 2010"
"SMC02902","mean",4,"SP_Dur",NA,NA,20.75,NA
"SMC02902","min",8,"SP_Mag",19.2415,2.995625,16.25,"Dry, 2007"
"SMC02902","median",8,"SP_Mag",NA,NA,49.625,NA
"SMC02902","max",8,"SP_Mag",3730.975625,3654.329,76.65,"Wet, 2005"
"SMC02902","mean",8,"SP_Mag",NA,NA,46.5125,NA
"SMC02902","min",4,"SP_ROC",0.0052215774272718,0.0823137614678899,-0.08,"Moderate, 2003"
"SMC02902","median",4,"SP_ROC",NA,NA,-0.005,NA
"SMC02902","max",4,"SP_ROC",0.236841864258131,0.116274081293497,0.12,"Wet, 2005"
"SMC02902","mean",4,"SP_ROC",NA,NA,0.0075,NA
"SMC02902","min",8,"SP_Tim",154,155,-1,"Wet, 2010"
"SMC02902","median",8,"SP_Tim",NA,NA,90.5,NA
"SMC02902","max",8,"SP_Tim",237,0,237,"Moderate, 2006"
"SMC02902","mean",8,"SP_Tim",NA,NA,99.75,NA
"SMC02902","min",4,"Wet_BFL_Dur",29,29,0,"Moderate, 2008"
"SMC02902","median",4,"Wet_BFL_Dur",NA,NA,12.5,NA
"SMC02902","max",4,"Wet_BFL_Dur",192,39,153,"Moderate, 2003"
"SMC02902","mean",4,"Wet_BFL_Dur",NA,NA,44.5,NA
"SMC02902","min",4,"Wet_BFL_Mag_10",5.2646291667,6.4425039,-1.18,"Wet, 2005"
"SMC02902","median",4,"Wet_BFL_Mag_10",NA,NA,-0.215,NA
"SMC02902","max",4,"Wet_BFL_Mag_10",0,0,0,"Moderate, 2003"
"SMC02902","mean",4,"Wet_BFL_Mag_10",NA,NA,-0.4025,NA
"SMC02902","min",4,"Wet_BFL_Mag_50",5.448041667,6.6669375,-1.22,"Wet, 2005"
"SMC02902","median",4,"Wet_BFL_Mag_50",NA,NA,-0.295,NA
"SMC02902","max",4,"Wet_BFL_Mag_50",0,0,0,"Moderate, 2003"
"SMC02902","mean",4,"Wet_BFL_Mag_50",NA,NA,-0.4525,NA
"SMC02902","min",4,"Wet_Tim",26,133,-107,"Moderate, 2003"
"SMC02902","median",4,"Wet_Tim",NA,NA,-13,NA
"SMC02902","max",4,"Wet_Tim",312,312,0,"Moderate, 2008"
"SMC02902","mean",4,"Wet_Tim",NA,NA,-33.25,NA
"SMC02902","min",1,"FA_Dur",3,2,1,"Wet, 2005"
"SMC02902","median",1,"FA_Dur",NA,NA,1,NA
"SMC02902","max",1,"FA_Dur",3,2,1,"Wet, 2005"
"SMC02902","mean",1,"FA_Dur",NA,NA,1,NA
"SMC02902","min",1,"FA_Mag",110.751021955281,89.3969181993168,21.35,"Wet, 2005"
"SMC02902","median",1,"FA_Mag",NA,NA,21.35,NA
"SMC02902","max",1,"FA_Mag",110.751021955281,89.3969181993168,21.35,"Wet, 2005"
"SMC02902","mean",1,"FA_Mag",NA,NA,21.35,NA
"SMC02902","min",1,"FA_Tim",18,27,-9,"Wet, 2005"
"SMC02902","median",1,"FA_Tim",NA,NA,-9,NA
"SMC02902","max",1,"FA_Tim",18,27,-9,"Wet, 2005"
"SMC02902","mean",1,"FA_Tim",NA,NA,-9,NA
"SMC02902","min",3,"Peak_Dur_10",16,25,-9,"Wet, 2005"
"SMC02902","median",3,"Peak_Dur_10",NA,NA,-2,NA
"SMC02902","max",3,"Peak_Dur_10",1,1,0,"Wet, 2010"
"SMC02902","mean",3,"Peak_Dur_10",NA,NA,-3.66666666666667,NA
"SMC02902","min",3,"Peak_Dur_5",20,229,-209,"Wet, 2005"
"SMC02902","median",3,"Peak_Dur_5",NA,NA,-12,NA
"SMC02902","max",3,"Peak_Dur_5",1,12,-11,"Wet, 2010"
"SMC02902","mean",3,"Peak_Dur_5",NA,NA,-77.3333333333333,NA
"SMC02902","min",3,"Peak_Fre_10",1,1,0,"Moderate, 2008"
"SMC02902","median",3,"Peak_Fre_10",1,1,0,"Wet, 2010"
"SMC02902","max",3,"Peak_Fre_10",6,6,0,"Wet, 2005"
"SMC02902","mean",3,"Peak_Fre_10",NA,NA,0,NA
"SMC02902","min",3,"Peak_Fre_5",1,2,-1,"Wet, 2010"
"SMC02902","median",3,"Peak_Fre_5",NA,NA,0,NA
"SMC02902","max",3,"Peak_Fre_5",8,5,3,"Wet, 2005"
"SMC02902","mean",3,"Peak_Fre_5",NA,NA,0.666666666666667,NA
"SMC02902","min",3,"Peak_Tim_10",112,113,-1,"Wet, 2010"
"SMC02902","median",3,"Peak_Tim_10",NA,NA,0,NA
"SMC02902","max",3,"Peak_Tim_10",164.5,127,37.5,"Wet, 2005"
"SMC02902","mean",3,"Peak_Tim_10",NA,NA,12.1666666666667,NA
"SMC02902","min",3,"Peak_Tim_5",112,130.5,-18.5,"Wet, 2010"
"SMC02902","median",3,"Peak_Tim_5",NA,NA,-7,NA
"SMC02902","max",3,"Peak_Tim_5",329,329,0,"Moderate, 2008"
"SMC02902","mean",3,"Peak_Tim_5",NA,NA,-8.5,NA
"SMC02902","min",2,"DS_Dur_WS",440,312,128,"Dry, 2007"
"SMC02902","median",2,"DS_Dur_WS",NA,NA,157,NA
"SMC02902","max",2,"DS_Dur_WS",266,80,186,"Moderate, 2009"
"SMC02902","mean",2,"DS_Dur_WS",NA,NA,157,NA
"SMC02902","min",2,"DS_Mag_50",0.6713333335,0.68304165,-0.01,"Dry, 2007"
"SMC02902","median",2,"DS_Mag_50",NA,NA,0.17,NA
"SMC02902","max",2,"DS_Mag_50",2.7882708335,2.440479,0.35,"Moderate, 2009"
"SMC02902","mean",2,"DS_Mag_50",NA,NA,0.17,NA
"SMC02902","min",2,"DS_Mag_90",1.105479167,0.97255414,0.13,"Dry, 2007"
"SMC02902","median",2,"DS_Mag_90",NA,NA,0.615,NA
"SMC02902","max",2,"DS_Mag_90",3.7678125,2.6696711,1.1,"Moderate, 2009"
"SMC02902","mean",2,"DS_Mag_90",NA,NA,0.615,NA
"SMC02902",NA,23,"Peak_10",157.47131666,70.4444820000001,87.03,NA
"SMC02902","min",1,"Peak_2",68.12745833,0.1872083,67.94,"NA, NA"
"SMC02902","median",1,"Peak_2",NA,NA,67.94,NA
"SMC02902","max",1,"Peak_2",68.12745833,0.1872083,67.94,"NA, NA"
"SMC02902","mean",1,"Peak_2",NA,NA,67.94,NA
"SMC02902",NA,23,"Peak_5",131.750075,8.1480332,123.6,NA
"SMC02972","min",19,"DS_Dur_WS",54,62,-8,"Wet, 1995"
"SMC02972","median",19,"DS_Dur_WS",55,62,-7,"Moderate, 1999"
"SMC02972","max",19,"DS_Dur_WS",135,134,1,"Wet, 2005"
"SMC02972","mean",19,"DS_Dur_WS",NA,NA,-3.21052631578947,NA
"SMC02972","min",19,"DS_Mag_50",0.8,0.81,-0.01,"Dry, 2013"
"SMC02972","median",19,"DS_Mag_50",0.8,0.8,0,"Wet, 2011"
"SMC02972","max",19,"DS_Mag_50",3.6,3.4,0.2,"Moderate, 2009"
"SMC02972","mean",19,"DS_Mag_50",NA,NA,0.0163157894736842,NA
"SMC02972","min",19,"DS_Mag_90",1.3,1.3,0,"Dry, 2004"
"SMC02972","median",19,"DS_Mag_90",0.95,0.94,0.01,"Moderate, 1999"
"SMC02972","max",19,"DS_Mag_90",0.95,0.94,0.01,"Dry, 2013"
"SMC02972","mean",19,"DS_Mag_90",NA,NA,0.00842105263157895,NA
"SMC02972","min",19,"DS_Tim",253,253,0,"Wet, 2005"
"SMC02972","median",19,"DS_Tim",333,331,2,"Wet, 2000"
"SMC02972","max",19,"DS_Tim",327,320,7,"Dry, 2013"
"SMC02972","mean",19,"DS_Tim",NA,NA,2.84210526315789,NA
"SMC02972","min",10,"Peak_Dur_2",1,1,0,"Moderate, 1996"
"SMC02972","median",10,"Peak_Dur_2",1,1,0,"Wet, 2003"
"SMC02972","max",10,"Peak_Dur_2",9,5,4,"Wet, 1998"
"SMC02972","mean",10,"Peak_Dur_2",NA,NA,0.4,NA
"SMC02972","min",10,"Peak_Fre_2",1,1,0,"Moderate, 1996"
"SMC02972","median",10,"Peak_Fre_2",1,1,0,"Dry, 2004"
"SMC02972","max",10,"Peak_Fre_2",4,4,0,"Wet, 1998"
"SMC02972","mean",10,"Peak_Fre_2",NA,NA,0,NA
"SMC02972","min",10,"Peak_Tim_2",176,176.5,-0.5,"Wet, 1998"
"SMC02972","median",10,"Peak_Tim_2",133,133,0,"Wet, 2005"
"SMC02972","max",10,"Peak_Tim_2",195,195,0,"Moderate, 2010"
"SMC02972","mean",10,"Peak_Tim_2",NA,NA,-0.05,NA
"SMC02972","min",19,"SP_Dur",104,181,-77,"Wet, 1998"
"SMC02972","median",19,"SP_Dur",106,106,0,"Wet, 2005"
"SMC02972","max",19,"SP_Dur",191,184,7,"Dry, 2013"
"SMC02972","mean",19,"SP_Dur",NA,NA,-2.84210526315789,NA
"SMC02972","min",19,"SP_Mag",5,5,0,"Wet, 1997"
"SMC02972","median",19,"SP_Mag",5.033333333,5.033333,0,"Moderate, 2009"
"SMC02972","max",19,"SP_Mag",5.875,5.129166667,0.75,"Wet, 1998"
"SMC02972","mean",19,"SP_Mag",NA,NA,0.0394736842105263,NA
"SMC02972","min",19,"SP_ROC",0.00660065999999997,0.023300297029703,-0.02,"Wet, 2003"
"SMC02972","median",19,"SP_ROC",0.0494590417898325,0.0447295502485595,0,"Wet, 2005"
"SMC02972","max",19,"SP_ROC",0.458333333333333,0.0262278964585945,0.43,"Wet, 1998"
"SMC02972","mean",19,"SP_ROC",NA,NA,0.0821052631578947,NA
"SMC02972","min",19,"SP_Tim",128,129,-1,"Wet, 2008"
"SMC02972","median",19,"SP_Tim",142,142,0,"Moderate, 2009"
"SMC02972","max",19,"SP_Tim",229,149,80,"Wet, 1998"
"SMC02972","mean",19,"SP_Tim",NA,NA,5.68421052631579,NA
"SMC02972","min",19,"Wet_BFL_Dur",116,118,-2,"Wet, 2003"
"SMC02972","median",19,"Wet_BFL_Dur",114,115,-1,"Dry, 2002"
"SMC02972","max",19,"Wet_BFL_Dur",207,128,79,"Wet, 1998"
"SMC02972","mean",19,"Wet_BFL_Dur",NA,NA,6.10526315789474,NA
"SMC02972","min",19,"Wet_BFL_Mag_10",0,0,0,"Wet, 1995"
"SMC02972","median",19,"Wet_BFL_Mag_10",1.3,1.3,0,"Dry, 2004"
"SMC02972","max",19,"Wet_BFL_Mag_10",5,5,0,"Moderate, 2010"
"SMC02972","mean",19,"Wet_BFL_Mag_10",NA,NA,0,NA
"SMC02972","min",19,"Wet_BFL_Mag_50",3.6,5,-1.4,"Wet, 2000"
"SMC02972","median",19,"Wet_BFL_Mag_50",66.825,66.825,0,"Moderate, 2010"
"SMC02972","max",19,"Wet_BFL_Mag_50",5,3.4,1.6,"Wet, 1998"
"SMC02972","mean",19,"Wet_BFL_Mag_50",NA,NA,0.136842105263158,NA
"SMC02972","min",19,"Wet_Tim",22,26,-4,"Moderate, 1996"
"SMC02972","median",19,"Wet_Tim",22,26,-4,"Dry, 2012"
"SMC02972","max",19,"Wet_Tim",22,20,2,"Wet, 2003"
"SMC02972","mean",19,"Wet_Tim",NA,NA,-0.421052631578947,NA
"SMC02972","min",4,"Peak_Dur_5",1,1,0,"Wet, 2003"
"SMC02972","median",4,"Peak_Dur_5",21,21,0,"Wet, 2005"
"SMC02972","max",4,"Peak_Dur_5",3,1,2,"Wet, 1998"
"SMC02972","mean",4,"Peak_Dur_5",NA,NA,0.5,NA
"SMC02972","min",4,"Peak_Fre_5",1,1,0,"Wet, 1998"
"SMC02972","median",4,"Peak_Fre_5",1,1,0,"Wet, 2003"
"SMC02972","max",4,"Peak_Fre_5",3,3,0,"Wet, 2005"
"SMC02972","mean",4,"Peak_Fre_5",NA,NA,0,NA
"SMC02972","min",4,"Peak_Tim_5",224,225,-1,"Wet, 1998"
"SMC02972","median",4,"Peak_Tim_5",133,133,0,"Wet, 2005"
"SMC02972","max",4,"Peak_Tim_5",238,238,0,"Moderate, 2010"
"SMC02972","mean",4,"Peak_Tim_5",NA,NA,-0.25,NA
"SMC02972","min",2,"Peak_Dur_10",8,8,0,"Wet, 2005"
"SMC02972","median",2,"Peak_Dur_10",8,8,0,"Wet, 2005"
"SMC02972","max",2,"Peak_Dur_10",84,84,0,"Moderate, 2010"
"SMC02972","mean",2,"Peak_Dur_10",NA,NA,0,NA
"SMC02972","min",2,"Peak_Fre_10",3,3,0,"Wet, 2005"
"SMC02972","median",2,"Peak_Fre_10",3,3,0,"Wet, 2005"
"SMC02972","max",2,"Peak_Fre_10",4,4,0,"Moderate, 2010"
"SMC02972","mean",2,"Peak_Fre_10",NA,NA,0,NA
"SMC02972","min",2,"Peak_Tim_10",134,134,0,"Wet, 2005"
"SMC02972","median",2,"Peak_Tim_10",134,134,0,"Wet, 2005"
"SMC02972","max",2,"Peak_Tim_10",259,259,0,"Moderate, 2010"
"SMC02972","mean",2,"Peak_Tim_10",NA,NA,0,NA
"SMC02972",NA,23,"Peak_10",12.144166666,11.984166,0.16,NA
"SMC02972","min",1,"Peak_2",5.066666667,5.066667,0,"NA, NA"
"SMC02972","median",1,"Peak_2",NA,NA,0,NA
"SMC02972","max",1,"Peak_2",5.066666667,5.066667,0,"NA, NA"
"SMC02972","mean",1,"Peak_2",NA,NA,0,NA
"SMC02972",NA,23,"Peak_5",5.143333333,5.1433331998,0,NA
"SMC02984","min",23,"DS_Dur_WS",134,227,-93,"Moderate, 1996"
"SMC02984","median",23,"DS_Dur_WS",NA,NA,-15,NA
"SMC02984","max",23,"DS_Dur_WS",273,212,61,"Wet, 1997"
"SMC02984","mean",23,"DS_Dur_WS",NA,NA,-16.4782608695652,NA
"SMC02984","min",23,"DS_Mag_50",0,0.01,-0.01,"Wet, 1993"
"SMC02984","median",23,"DS_Mag_50",0,0,0,"Wet, 2008"
"SMC02984","max",23,"DS_Mag_50",0.02725,0.01,0.02,"Moderate, 1991"
"SMC02984","mean",23,"DS_Mag_50",NA,NA,0.00304347826086957,NA
"SMC02984","min",23,"DS_Mag_90",0.04,0.4768500002,-0.44,"Wet, 1995"
"SMC02984","median",23,"DS_Mag_90",0.02,0.36,-0.34,"Moderate, 1996"
"SMC02984","max",23,"DS_Mag_90",3.9,0.36,3.54,"Moderate, 2004"
"SMC02984","mean",23,"DS_Mag_90",NA,NA,0.591739130434783,NA
"SMC02984","min",23,"DS_Tim",195,264,-69,"Wet, 1997"
"SMC02984","median",23,"DS_Tim",195,264,-69,"Wet, 1997"
"SMC02984","max",23,"DS_Tim",267,197,70,"Wet, 1995"
"SMC02984","mean",23,"DS_Tim",NA,NA,-3.69565217391304,NA
"SMC02984","min",12,"Peak_Dur_2",15,91,-76,"Wet, 1995"
"SMC02984","median",12,"Peak_Dur_2",NA,NA,-43,NA
"SMC02984","max",12,"Peak_Dur_2",1,28,-27,"Wet, 2011"
"SMC02984","mean",12,"Peak_Dur_2",NA,NA,-45,NA
"SMC02984","min",12,"Peak_Fre_2",1,1,0,"Moderate, 1996"
"SMC02984","median",12,"Peak_Fre_2",NA,NA,0.5,NA
"SMC02984","max",12,"Peak_Fre_2",5,1,4,"Wet, 1993"
"SMC02984","mean",12,"Peak_Fre_2",NA,NA,1.5,NA
"SMC02984","min",12,"Peak_Tim_2",135,138.5,-3.5,"Wet, 2001"
"SMC02984","median",12,"Peak_Tim_2",NA,NA,21,NA
"SMC02984","max",12,"Peak_Tim_2",170,123,47,"Wet, 2011"
"SMC02984","mean",12,"Peak_Tim_2",NA,NA,19.75,NA
"SMC02984","min",23,"SP_Dur",10,91,-81,"Moderate, 2006"
"SMC02984","median",23,"SP_Dur",10,91,-81,"Moderate, 2006"
"SMC02984","max",23,"SP_Dur",110,39,71,"Wet, 1993"
"SMC02984","mean",23,"SP_Dur",NA,NA,-21.4782608695652,NA
"SMC02984","min",23,"SP_Mag",546.590875,590.248,-43.66,"Wet, 2001"
"SMC02984","median",23,"SP_Mag",NA,NA,19.66,NA
"SMC02984","max",23,"SP_Mag",770.1747083,454.35225,315.82,"Wet, 1993"
"SMC02984","mean",23,"SP_Mag",NA,NA,65.54,NA
"SMC02984","min",21,"SP_ROC",0.0841527822357095,0.8,-0.72,"Moderate, 2004"
"SMC02984","median",21,"SP_ROC",NA,NA,-0.18,NA
"SMC02984","max",21,"SP_ROC",0.955555555555555,0.8,0.16,"Dry, 2013"
"SMC02984","mean",21,"SP_ROC",NA,NA,-0.192857142857143,NA
"SMC02984","min",23,"SP_Tim",143,173,-30,"Wet, 1997"
"SMC02984","median",23,"SP_Tim",NA,NA,20,NA
"SMC02984","max",23,"SP_Tim",237,173,64,"Moderate, 2006"
"SMC02984","mean",23,"SP_Tim",NA,NA,17.7826086956522,NA
"SMC02984","min",23,"Wet_BFL_Dur",96,102,-6,"Moderate, 2004"
"SMC02984","median",23,"Wet_BFL_Dur",NA,NA,26,NA
"SMC02984","max",23,"Wet_BFL_Dur",220,101,119,"Dry, 2002"
"SMC02984","mean",23,"Wet_BFL_Dur",NA,NA,36.7391304347826,NA
"SMC02984","min",23,"Wet_BFL_Mag_10",0.8645416665,2.8,-1.94,"Wet, 1993"
"SMC02984","median",23,"Wet_BFL_Mag_10",0.04,0.27,-0.23,"Wet, 1997"
"SMC02984","max",23,"Wet_BFL_Mag_10",3.8029291669,2.8,1,"Wet, 1998"
"SMC02984","mean",23,"Wet_BFL_Mag_10",NA,NA,0.028695652173913,NA
"SMC02984","min",23,"Wet_BFL_Mag_50",171.7451875,245.1105833,-73.37,"Wet, 1998"
"SMC02984","median",23,"Wet_BFL_Mag_50",3,2.8,0.2,"Dry, 1994"
"SMC02984","max",23,"Wet_BFL_Mag_50",34.735416665,25.24821,9.49,"Wet, 2005"
"SMC02984","mean",23,"Wet_BFL_Mag_50",NA,NA,-2.49,NA
"SMC02984","min",23,"Wet_Tim",15,72,-57,"Dry, 2002"
"SMC02984","median",23,"Wet_Tim",15,72,-57,"Dry, 2002"
"SMC02984","max",23,"Wet_Tim",86,72,14,"Dry, 1994"
"SMC02984","mean",23,"Wet_Tim",NA,NA,-18.9565217391304,NA
"SMC02984","min",3,"Peak_Dur_10",1,1,0,"Wet, 1995"
"SMC02984","median",3,"Peak_Dur_10",1,1,0,"Wet, 1995"
"SMC02984","max",3,"Peak_Dur_10",2,1,1,"Wet, 2005"
"SMC02984","mean",3,"Peak_Dur_10",NA,NA,0.666666666666667,NA
"SMC02984","min",5,"Peak_Dur_5",1,1,0,"Wet, 2001"
"SMC02984","median",5,"Peak_Dur_5",2,2,0,"Wet, 1992"
"SMC02984","max",5,"Peak_Dur_5",4,4,0,"Wet, 2005"
"SMC02984","mean",5,"Peak_Dur_5",NA,NA,0,NA
"SMC02984","min",3,"Peak_Fre_10",1,1,0,"Wet, 1992"
"SMC02984","median",3,"Peak_Fre_10",1,1,0,"Wet, 1992"
"SMC02984","max",3,"Peak_Fre_10",2,1,1,"Wet, 2005"
"SMC02984","mean",3,"Peak_Fre_10",NA,NA,0.333333333333333,NA
"SMC02984","min",5,"Peak_Fre_5",1,1,0,"Wet, 1992"
"SMC02984","median",5,"Peak_Fre_5",1,1,0,"Wet, 2001"
"SMC02984","max",5,"Peak_Fre_5",2,2,0,"Wet, 2005"
"SMC02984","mean",5,"Peak_Fre_5",NA,NA,0,NA
"SMC02984","min",3,"Peak_Tim_10",134,135,-1,"Wet, 1992"
"SMC02984","median",3,"Peak_Tim_10",NA,NA,0,NA
"SMC02984","max",3,"Peak_Tim_10",122,101,21,"Wet, 2005"
"SMC02984","mean",3,"Peak_Tim_10",NA,NA,6.66666666666667,NA
"SMC02984","min",5,"Peak_Tim_5",121.5,121.5,0,"Wet, 2005"
"SMC02984","median",5,"Peak_Tim_5",134,134,0,"Wet, 1992"
"SMC02984","max",5,"Peak_Tim_5",156,156,0,"Wet, 2001"
"SMC02984","mean",5,"Peak_Tim_5",NA,NA,0,NA
"SMC02984",NA,23,"Peak_10",1459.4099164,1451.6455916,7.76,NA
"SMC02984","min",1,"Peak_2",180.6336667,5,175.63,"NA, NA"
"SMC02984","median",1,"Peak_2",NA,NA,175.63,NA
"SMC02984","max",1,"Peak_2",180.6336667,5,175.63,"NA, NA"
"SMC02984","mean",1,"Peak_2",NA,NA,175.63,NA
"SMC02984",NA,23,"Peak_5",1032.1836998,939.28976668,92.89,NA
"SMC03011","min",7,"DS_Dur_WS",187,270,-83,"Wet, 2005"
"SMC03011","median",7,"DS_Dur_WS",NA,NA,-18,NA
"SMC03011","max",7,"DS_Dur_WS",127,86,41,"Dry, 2004"
"SMC03011","mean",7,"DS_Dur_WS",NA,NA,-20.5714285714286,NA
"SMC03011","min",7,"DS_Mag_50",0.017,0.005,0.01,"Moderate, 2003"
"SMC03011","median",7,"DS_Mag_50",0.017,0.005,0.01,"Moderate, 2003"
"SMC03011","max",7,"DS_Mag_50",0.064166667,0.010020835,0.05,"Wet, 2005"
"SMC03011","mean",7,"DS_Mag_50",NA,NA,0.0271428571428571,NA
"SMC03011","min",7,"DS_Mag_90",0.4963124999,0.6055166667,-0.11,"Wet, 1995"
"SMC03011","median",7,"DS_Mag_90",NA,NA,0.26,NA
"SMC03011","max",7,"DS_Mag_90",0.513350000199999,0.063416668,0.45,"Moderate, 2003"
"SMC03011","mean",7,"DS_Mag_90",NA,NA,0.212857142857143,NA
"SMC03011","min",11,"DS_Tim",242,287,-45,"Dry, 2004"
"SMC03011","median",11,"DS_Tim",242,287,-45,"Dry, 2004"
"SMC03011","max",11,"DS_Tim",253,202,51,"Wet, 2011"
"SMC03011","mean",11,"DS_Tim",NA,NA,-2.81818181818182,NA
"SMC03011","min",2,"Peak_Dur_10",1,14,-13,"Wet, 1998"
"SMC03011","median",2,"Peak_Dur_10",NA,NA,-6,NA
"SMC03011","max",2,"Peak_Dur_10",2,1,1,"Wet, 1995"
"SMC03011","mean",2,"Peak_Dur_10",NA,NA,-6,NA
"SMC03011","min",10,"Peak_Dur_2",5,172,-167,"Wet, 2005"
"SMC03011","median",10,"Peak_Dur_2",NA,NA,-64.5,NA
"SMC03011","max",10,"Peak_Dur_2",1,1,0,"Moderate, 2006"
"SMC03011","mean",10,"Peak_Dur_2",NA,NA,-85.5,NA
"SMC03011","min",3,"Peak_Dur_5",3,46,-43,"Wet, 1998"
"SMC03011","median",3,"Peak_Dur_5",NA,NA,-24,NA
"SMC03011","max",3,"Peak_Dur_5",2,25,-23,"Wet, 1995"
"SMC03011","mean",3,"Peak_Dur_5",NA,NA,-30,NA
"SMC03011","min",2,"Peak_Fre_10",1,3,-2,"Wet, 1998"
"SMC03011","median",2,"Peak_Fre_10",NA,NA,-0.5,NA
"SMC03011","max",2,"Peak_Fre_10",2,1,1,"Wet, 1995"
"SMC03011","mean",2,"Peak_Fre_10",NA,NA,-0.5,NA
"SMC03011","min",10,"Peak_Fre_2",1,1,0,"Moderate, 1996"
"SMC03011","median",10,"Peak_Fre_2",1,1,0,"Moderate, 2000"
"SMC03011","max",10,"Peak_Fre_2",7,1,6,"Wet, 1998"
"SMC03011","mean",10,"Peak_Fre_2",NA,NA,1.4,NA
"SMC03011","min",3,"Peak_Fre_5",2,3,-1,"Wet, 2005"
"SMC03011","median",3,"Peak_Fre_5",NA,NA,0,NA
"SMC03011","max",3,"Peak_Fre_5",2,1,1,"Wet, 1995"
"SMC03011","mean",3,"Peak_Fre_5",NA,NA,0,NA
"SMC03011","min",2,"Peak_Tim_10",66,128,-62,"Wet, 1998"
"SMC03011","median",2,"Peak_Tim_10",NA,NA,-32.5,NA
"SMC03011","max",2,"Peak_Tim_10",158,161,-3,"Wet, 1995"
"SMC03011","mean",2,"Peak_Tim_10",NA,NA,-32.5,NA
"SMC03011","min",10,"Peak_Tim_2",118,135,-17,"Wet, 2001"
"SMC03011","median",10,"Peak_Tim_2",185,187,-2,"Moderate, 2006"
"SMC03011","max",10,"Peak_Tim_2",130,66,64,"Wet, 1998"
"SMC03011","mean",10,"Peak_Tim_2",NA,NA,10.65,NA
"SMC03011","min",3,"Peak_Tim_5",22.5,101,-78.5,"Wet, 2005"
"SMC03011","median",3,"Peak_Tim_5",NA,NA,0,NA
"SMC03011","max",3,"Peak_Tim_5",158,156,2,"Wet, 1995"
"SMC03011","mean",3,"Peak_Tim_5",NA,NA,-25.5,NA
"SMC03011","min",11,"SP_Dur",31,117,-86,"Moderate, 2000"
"SMC03011","median",11,"SP_Dur",NA,NA,-70,NA
"SMC03011","max",11,"SP_Dur",103,104,-1,"Wet, 1997"
"SMC03011","mean",11,"SP_Dur",NA,NA,-55.7272727272727,NA
"SMC03011","min",11,"SP_Mag",36.82820833,64.64316667,-27.81,"Wet, 1998"
"SMC03011","median",11,"SP_Mag",NA,NA,-2.48,NA
"SMC03011","max",11,"SP_Mag",75.47541667,28.319375,47.16,"Wet, 1997"
"SMC03011","mean",11,"SP_Mag",NA,NA,2.10090909090909,NA
"SMC03011","min",11,"SP_ROC",0.0323266098307323,0.0323423548537992,0,"Moderate, 2000"
"SMC03011","median",11,"SP_ROC",0.0323468814094055,0.0323423383709624,0,"Wet, 2005"
"SMC03011","max",11,"SP_ROC",0.0323693614854467,0.0323450113232612,0,"Moderate, 2003"
"SMC03011","mean",11,"SP_ROC",NA,NA,0,NA
"SMC03011","min",11,"SP_Tim",121,124,-3,"Wet, 1997"
"SMC03011","median",11,"SP_Tim",NA,NA,47,NA
"SMC03011","max",11,"SP_Tim",194,90,104,"Wet, 2011"
"SMC03011","mean",11,"SP_Tim",NA,NA,52.9090909090909,NA
